"","Muestra","n","Media","Varianza"
"5606",5606,8,6.75,7.07142857142857
"5607",5607,8,6.75,3.07142857142857
"5608",5608,8,7,2.85714285714286
"5609",5609,7,5.85714285714286,10.4761904761905
"5610",5610,7,5.57142857142857,2.28571428571429
"5611",5611,5,8,4
"5612",5612,7,8.14285714285714,7.14285714285714
"5613",5613,8,7.125,2.41071428571429
"5614",5614,6,4.5,5.1
"5615",5615,7,5,5
"5616",5616,7,6.14285714285714,4.14285714285714
"5617",5617,6,7.5,9.1
"5618",5618,4,6.5,0.333333333333333
"5619",5619,5,6.2,2.7
"5620",5620,5,5.6,7.3
"5621",5621,6,6,3.2
"5622",5622,9,6.22222222222222,4.44444444444444
"5623",5623,4,6.25,15.5833333333333
"5624",5624,7,5.57142857142857,2.61904761904762
"5625",5625,7,4.85714285714286,3.47619047619048
"5626",5626,7,7.28571428571429,2.57142857142857
"5627",5627,3,6.33333333333333,10.3333333333333
"5628",5628,5,4.4,7.8
"5629",5629,5,5.6,5.3
"5630",5630,7,6,4
"5631",5631,6,7.16666666666667,2.96666666666667
"5632",5632,5,6.2,6.2
"5633",5633,5,6.4,2.8
"5634",5634,6,6.16666666666667,2.96666666666667
"5635",5635,6,6.5,1.5
"5636",5636,8,6.25,0.785714285714286
"5637",5637,7,5.42857142857143,4.28571428571429
"5638",5638,6,7.66666666666667,2.66666666666667
"5639",5639,7,5.28571428571429,6.23809523809524
"5640",5640,6,6.83333333333333,9.36666666666667
"5641",5641,6,7,7.2
"5642",5642,9,6.55555555555556,4.27777777777778
"5643",5643,4,6.75,2.91666666666667
"5644",5644,5,6.8,12.7
"5645",5645,7,6.28571428571429,4.23809523809524
"5646",5646,4,5.25,0.25
"5647",5647,6,5.83333333333333,2.16666666666667
"5648",5648,8,5,0.571428571428571
"5649",5649,7,4,2.66666666666667
"5650",5650,5,7,6.5
"5651",5651,7,5.85714285714286,3.14285714285714
"5652",5652,7,5,3.33333333333333
"5653",5653,6,6.5,3.1
"5654",5654,7,7.14285714285714,10.1428571428571
"5655",5655,7,5,5.33333333333333
"5656",5656,6,6.33333333333333,9.06666666666667
"5657",5657,7,7.57142857142857,5.95238095238095
"5658",5658,4,7,1.33333333333333
"5659",5659,8,6.125,2.69642857142857
"5660",5660,7,7.42857142857143,2.61904761904762
"5661",5661,6,7.33333333333333,7.06666666666667
"5662",5662,6,6.5,8.7
"5663",5663,7,6.14285714285714,5.80952380952381
"5664",5664,6,5.83333333333333,3.76666666666667
"5665",5665,5,7.6,10.8
"5666",5666,8,6.25,4.78571428571429
"5667",5667,7,7.14285714285714,7.47619047619048
"5668",5668,7,5.14285714285714,3.14285714285714
"5669",5669,8,5.25,2.21428571428571
"5670",5670,7,4.71428571428571,3.57142857142857
"5671",5671,4,6.75,6.25
"5672",5672,5,5.4,0.3
"5673",5673,6,6.16666666666667,1.36666666666667
"5674",5674,7,8,7
"5675",5675,5,4.4,3.3
"5676",5676,7,6.28571428571429,4.90476190476191
"5677",5677,6,5.16666666666667,2.56666666666667
"5678",5678,5,8,2.5
"5679",5679,5,6.2,5.2
"5680",5680,9,6.77777777777778,3.94444444444444
"5681",5681,8,5.875,4.69642857142857
"5682",5682,7,5.14285714285714,4.47619047619048
"5683",5683,6,6.33333333333333,11.0666666666667
"5684",5684,6,5.5,4.7
"5685",5685,7,5.71428571428571,3.57142857142857
"5686",5686,5,3.6,6.8
"5687",5687,6,5,4.8
"5688",5688,7,6.42857142857143,4.95238095238095
"5689",5689,2,5.5,12.5
"5690",5690,5,5.8,7.2
"5691",5691,7,5.85714285714286,4.80952380952381
"5692",5692,7,6.42857142857143,0.952380952380952
"5693",5693,8,6.375,4.55357142857143
"5694",5694,5,5.6,2.3
"5695",5695,6,5.83333333333333,1.36666666666667
"5696",5696,6,4.5,12.7
"5697",5697,9,5.88888888888889,2.11111111111111
"5698",5698,10,5.1,7.43333333333333
"5699",5699,5,5.4,4.3
"5700",5700,6,5.5,1.9
"5701",5701,2,4,8
"5702",5702,7,7.85714285714286,5.14285714285714
"5703",5703,7,6.42857142857143,7.61904761904762
"5704",5704,9,5.77777777777778,5.69444444444444
"5705",5705,6,6.33333333333333,2.66666666666667
"5706",5706,7,4.85714285714286,7.80952380952381
"5707",5707,6,5.5,7.9
"5708",5708,3,6.66666666666667,5.33333333333333
"5709",5709,9,5.22222222222222,3.19444444444444
"5710",5710,6,5.33333333333333,6.66666666666667
"5711",5711,9,5.88888888888889,8.11111111111111
"5712",5712,10,6.4,2.26666666666667
"5713",5713,8,5.375,2.26785714285714
"5714",5714,2,5.5,4.5
"5715",5715,5,6.4,3.3
"5716",5716,8,5.375,3.69642857142857
"5717",5717,6,3.33333333333333,1.06666666666667
"5718",5718,7,5.71428571428571,7.23809523809524
"5719",5719,5,5.6,0.8
"5720",5720,5,6.8,3.7
"5721",5721,9,4.11111111111111,5.61111111111111
"5722",5722,6,6.66666666666667,3.46666666666667
"5723",5723,4,4.5,1.66666666666667
"5724",5724,5,6.4,8.3
"5725",5725,7,6,11.6666666666667
"5726",5726,7,6.42857142857143,3.28571428571429
"5727",5727,9,4.44444444444444,1.02777777777778
"5728",5728,6,4.83333333333333,5.76666666666667
"5729",5729,8,6.875,8.41071428571429
"5730",5730,5,7.2,6.7
"5731",5731,7,4.71428571428571,7.90476190476191
"5732",5732,7,5.85714285714286,9.80952380952381
"5733",5733,6,6.33333333333333,4.26666666666667
"5734",5734,8,5.625,6.26785714285714
"5735",5735,5,4.4,7.3
"5736",5736,4,6.25,1.58333333333333
"5737",5737,7,7.28571428571429,6.57142857142857
"5738",5738,7,6.14285714285714,5.14285714285714
"5739",5739,7,5.85714285714286,0.476190476190476
"5740",5740,6,6.66666666666667,3.86666666666667
"5741",5741,5,5.4,8.8
"5742",5742,9,6,1
"5743",5743,7,6.28571428571429,3.23809523809524
"5744",5744,8,4.5,4.28571428571429
"5745",5745,6,6.33333333333333,3.46666666666667
"5746",5746,7,7.71428571428571,2.23809523809524
"5747",5747,8,4.5,4.85714285714286
"5748",5748,7,7.85714285714286,6.47619047619048
"5749",5749,6,6,2.8
"5750",5750,5,6,5.5
"5751",5751,7,5.28571428571429,4.23809523809524
"5752",5752,7,6.57142857142857,1.28571428571429
"5753",5753,8,5.375,4.83928571428571
"5754",5754,6,6,4.8
"5755",5755,7,6.85714285714286,1.80952380952381
"5756",5756,8,5,3.71428571428571
"5757",5757,7,4,3.33333333333333
"5758",5758,7,5.57142857142857,2.28571428571429
"5759",5759,7,6.14285714285714,6.14285714285714
"5760",5760,6,5.66666666666667,5.06666666666667
"5761",5761,7,7.42857142857143,5.95238095238095
"5762",5762,8,6.125,1.26785714285714
"5763",5763,4,4.5,3
"5764",5764,5,6.2,18.7
"5765",5765,8,4.625,4.55357142857143
"5766",5766,5,5.8,1.7
"5767",5767,9,6.22222222222222,2.19444444444444
"5768",5768,9,6,8.75
"5769",5769,8,5.25,6.5
"5770",5770,6,4.83333333333333,5.36666666666667
"5771",5771,7,6.28571428571429,4.90476190476191
"5772",5772,6,5.5,1.1
"5773",5773,4,4.75,1.58333333333333
"5774",5774,6,5,4.4
"5775",5775,6,5,6
"5776",5776,6,6,6.8
"5777",5777,6,6.33333333333333,5.06666666666667
"5778",5778,6,5.66666666666667,7.86666666666667
"5779",5779,5,6.4,9.8
"5780",5780,5,6.4,1.3
"5781",5781,9,5.88888888888889,5.61111111111111
"5782",5782,4,7.5,5.66666666666667
"5783",5783,4,4.75,3.58333333333333
"5784",5784,5,5,8.5
"5785",5785,5,6.2,3.7
"5786",5786,7,5,2.66666666666667
"5787",5787,8,8.25,4.5
"5788",5788,8,5.875,8.41071428571429
"5789",5789,6,5.66666666666667,5.46666666666667
"5790",5790,10,5.7,3.34444444444444
"5791",5791,3,5.66666666666667,16.3333333333333
"5792",5792,7,4.57142857142857,8.95238095238095
"5793",5793,6,6.33333333333333,5.06666666666667
"5794",5794,6,4.16666666666667,4.96666666666667
"5795",5795,8,6.25,1.64285714285714
"5796",5796,4,6,7.33333333333333
"5797",5797,6,5.5,3.5
"5798",5798,6,5.5,2.7
"5799",5799,5,4.4,5.8
"5800",5800,8,5.625,5.41071428571429
"5801",5801,6,8,13.2
"5802",5802,3,3.66666666666667,2.33333333333333
"5803",5803,7,7,9.33333333333333
"5804",5804,6,5,1.6
"5805",5805,7,6.14285714285714,3.14285714285714
"5806",5806,8,5.75,7.64285714285714
"5807",5807,8,5.5,3.71428571428571
"5808",5808,5,5.6,1.3
"5809",5809,5,5.2,9.7
"5810",5810,5,6.8,7.7
"5811",5811,6,7.16666666666667,7.76666666666667
"5812",5812,9,5.55555555555556,6.52777777777778
"5813",5813,5,6,3.5
"5814",5814,7,5.71428571428571,4.23809523809524
"5815",5815,6,6.5,9.5
"5816",5816,7,6.28571428571429,0.904761904761905
"5817",5817,4,6.25,2.25
"5818",5818,7,7.14285714285714,7.80952380952381
"5819",5819,6,4.66666666666667,4.26666666666667
"5820",5820,7,4,3
"5821",5821,7,5.14285714285714,5.80952380952381
"5822",5822,7,7,3.33333333333333
"5823",5823,7,6.14285714285714,5.14285714285714
"5824",5824,6,5.66666666666667,3.86666666666667
"5825",5825,5,4.2,5.7
"5826",5826,6,5.16666666666667,8.16666666666667
"5827",5827,6,4.16666666666667,2.16666666666667
"5828",5828,4,6,2.66666666666667
"5829",5829,9,6.88888888888889,4.11111111111111
"5830",5830,8,6.625,2.83928571428571
"5831",5831,7,5.85714285714286,4.47619047619048
"5832",5832,5,6,3.5
"5833",5833,8,4.25,1.92857142857143
"5834",5834,7,4.57142857142857,7.61904761904762
"5835",5835,6,6.33333333333333,3.06666666666667
"5836",5836,7,5.28571428571429,3.23809523809524
"5837",5837,4,6,8.66666666666667
"5838",5838,2,6.5,12.5
"5839",5839,5,5.4,2.3
"5840",5840,6,4.33333333333333,2.66666666666667
"5841",5841,7,5.57142857142857,7.28571428571429
"5842",5842,9,5.77777777777778,4.44444444444444
"5843",5843,10,5.4,6.93333333333333
"5844",5844,8,4.875,2.125
"5845",5845,5,6.8,4.7
"5846",5846,8,7.375,3.98214285714286
"5847",5847,6,5.83333333333333,7.76666666666667
"5848",5848,9,5.88888888888889,1.86111111111111
"5849",5849,3,6.66666666666667,4.33333333333333
"5850",5850,7,5.42857142857143,4.61904761904762
"5851",5851,6,4.5,5.9
"5852",5852,2,5.5,0.5
"5853",5853,5,4.2,2.7
"5854",5854,3,6.33333333333333,6.33333333333333
"5855",5855,7,6.14285714285714,3.47619047619048
"5856",5856,7,6,4.66666666666667
"5857",5857,7,6.28571428571429,4.57142857142857
"5858",5858,7,6.14285714285714,4.47619047619048
"5859",5859,5,5.2,2.2
"5860",5860,7,3.57142857142857,1.61904761904762
"5861",5861,6,6.33333333333333,1.86666666666667
"5862",5862,7,6.14285714285714,4.47619047619048
"5863",5863,6,5.83333333333333,4.56666666666667
"5864",5864,4,6,3.33333333333333
"5865",5865,7,5.85714285714286,1.80952380952381
"5866",5866,9,6,2.75
"5867",5867,6,4.66666666666667,3.46666666666667
"5868",5868,4,5.25,6.91666666666667
"5869",5869,6,4.5,8.3
"5870",5870,5,5.8,7.2
"5871",5871,4,5.5,5.66666666666667
"5872",5872,7,6.57142857142857,8.28571428571429
"5873",5873,8,7.5,8.85714285714286
"5874",5874,8,6,3.14285714285714
"5875",5875,7,6,7.66666666666667
"5876",5876,3,7,25
"5877",5877,7,6,4
"5878",5878,7,5.85714285714286,3.14285714285714
"5879",5879,5,7.4,14.8
"5880",5880,5,4,4.5
"5881",5881,8,6.5,4.57142857142857
"5882",5882,7,5.42857142857143,1.28571428571429
"5883",5883,6,6.33333333333333,5.46666666666667
"5884",5884,8,6.125,5.55357142857143
"5885",5885,7,6.14285714285714,10.8095238095238
"5886",5886,8,5.875,7.83928571428571
"5887",5887,8,4.75,3.64285714285714
"5888",5888,8,6.75,3.64285714285714
"5889",5889,8,5.625,5.125
"5890",5890,7,6.14285714285714,8.47619047619048
"5891",5891,7,5.28571428571429,6.23809523809524
"5892",5892,5,7.2,5.2
"5893",5893,6,6.33333333333333,1.06666666666667
"5894",5894,7,4.14285714285714,4.14285714285714
"5895",5895,4,6.5,1.66666666666667
"5896",5896,5,6.4,7.3
"5897",5897,3,6.33333333333333,0.333333333333333
"5898",5898,8,5.75,6.78571428571429
"5899",5899,7,6,4.33333333333333
"5900",5900,5,7,3.5
"5901",5901,9,6.44444444444444,5.52777777777778
"5902",5902,6,5.83333333333333,2.16666666666667
"5903",5903,6,5.66666666666667,1.46666666666667
"5904",5904,6,4.83333333333333,3.76666666666667
"5905",5905,6,6.83333333333333,4.96666666666667
"5906",5906,9,6.66666666666667,4.25
"5907",5907,8,5.75,4.78571428571429
"5908",5908,5,5.8,6.7
"5909",5909,6,5.33333333333333,5.86666666666667
"5910",5910,5,4.6,2.8
"5911",5911,6,4.5,3.5
"5912",5912,7,6.57142857142857,9.95238095238095
"5913",5913,7,6.57142857142857,2.95238095238095
"5914",5914,5,6.2,5.2
"5915",5915,7,5.85714285714286,7.14285714285714
"5916",5916,5,6.4,6.3
"5917",5917,7,4,2.66666666666667
"5918",5918,9,6.33333333333333,4
"5919",5919,5,6.4,9.8
"5920",5920,6,6,2.8
"5921",5921,3,6.66666666666667,8.33333333333333
"5922",5922,5,5.6,5.3
"5923",5923,8,5.875,6.41071428571429
"5924",5924,9,5.55555555555556,1.52777777777778
"5925",5925,8,5.875,6.41071428571429
"5926",5926,7,5.42857142857143,2.95238095238095
"5927",5927,5,6.8,6.2
"5928",5928,6,5.66666666666667,4.66666666666667
"5929",5929,6,5.83333333333333,2.16666666666667
"5930",5930,3,4.66666666666667,2.33333333333333
"5931",5931,7,5.14285714285714,1.14285714285714
"5932",5932,7,6.85714285714286,6.47619047619048
"5933",5933,7,5.14285714285714,5.47619047619048
"5934",5934,8,5.875,5.83928571428571
"5935",5935,8,6.625,2.83928571428571
"5936",5936,8,6.375,2.83928571428571
"5937",5937,7,6.42857142857143,4.95238095238095
"5938",5938,6,5.33333333333333,8.66666666666667
"5939",5939,7,4.71428571428571,3.9047619047619
"5940",5940,5,4.2,1.7
"5941",5941,8,5.125,7.55357142857143
"5942",5942,6,5.16666666666667,1.76666666666667
"5943",5943,7,7.42857142857143,4.95238095238095
"5944",5944,4,7.5,1.66666666666667
"5945",5945,9,6.22222222222222,2.19444444444444
"5946",5946,6,6.16666666666667,8.56666666666667
"5947",5947,7,5.28571428571429,4.23809523809524
"5948",5948,7,6.14285714285714,5.80952380952381
"5949",5949,7,5.57142857142857,2.28571428571429
"5950",5950,8,6.75,7.35714285714286
"5951",5951,6,7.33333333333333,1.06666666666667
"5952",5952,9,5.11111111111111,1.86111111111111
"5953",5953,7,6.14285714285714,3.47619047619048
"5954",5954,7,7,2.33333333333333
"5955",5955,5,4.2,7.7
"5956",5956,7,5.85714285714286,0.142857142857143
"5957",5957,3,5,7
"5958",5958,8,6.375,5.69642857142857
"5959",5959,7,6.28571428571429,5.23809523809524
"5960",5960,7,6.71428571428571,2.9047619047619
"5961",5961,6,5,6.4
"5962",5962,6,7.66666666666667,11.0666666666667
"5963",5963,8,5.375,4.83928571428571
"5964",5964,5,5.6,4.3
"5965",5965,7,6,2.66666666666667
"5966",5966,8,6.375,8.26785714285714
"5967",5967,8,4.75,2.21428571428571
"5968",5968,5,7.2,4.7
"5969",5969,7,6.57142857142857,9.28571428571429
"5970",5970,7,6.85714285714286,5.80952380952381
"5971",5971,7,6.28571428571429,5.23809523809524
"5972",5972,6,6.16666666666667,9.76666666666667
"5973",5973,9,8.33333333333333,3.5
"5974",5974,7,6.42857142857143,5.95238095238095
"5975",5975,4,7,6
"5976",5976,9,6.22222222222222,6.44444444444444
"5977",5977,6,4.33333333333333,3.46666666666667
"5978",5978,3,6,13
"5979",5979,10,4.7,2.23333333333333
"5980",5980,6,7.16666666666667,0.566666666666667
"5981",5981,6,4,2
"5982",5982,7,5,6
"5983",5983,8,8.125,4.41071428571429
"5984",5984,8,6.875,1.26785714285714
"5985",5985,5,5.8,4.7
"5986",5986,6,7.16666666666667,4.56666666666667
"5987",5987,3,5.66666666666667,2.33333333333333
"5988",5988,5,5.8,0.2
"5989",5989,4,6.5,9.66666666666667
"5990",5990,5,8,6.5
"5991",5991,10,6.5,6.05555555555556
"5992",5992,4,4.25,0.25
"5993",5993,7,5.42857142857143,4.28571428571429
"5994",5994,8,5.25,3.92857142857143
"5995",5995,7,4.71428571428571,9.90476190476191
"5996",5996,4,6,2
"5997",5997,5,3.4,6.3
"5998",5998,5,5.8,1.7
"5999",5999,8,5.625,7.69642857142857
"6000",6000,6,6.83333333333333,2.96666666666667
"6001",6001,6,6.5,3.1
"6002",6002,7,4.85714285714286,2.14285714285714
"6003",6003,8,7.875,9.83928571428571
"6004",6004,3,3.66666666666667,0.333333333333333
"6005",6005,4,5.25,2.91666666666667
"6006",6006,5,6.4,0.8
"6007",6007,4,6,2
"6008",6008,6,6.16666666666667,6.96666666666667
"6009",6009,2,6,2
"6010",6010,1,6,0
"6011",6011,7,4.14285714285714,1.47619047619048
"6012",6012,7,7.14285714285714,15.8095238095238
"6013",6013,7,4.14285714285714,1.80952380952381
"6014",6014,7,5.71428571428571,4.23809523809524
"6015",6015,6,6,3.2
"6016",6016,5,6.4,0.8
"6017",6017,7,4.71428571428571,2.57142857142857
"6018",6018,7,5.28571428571429,4.90476190476191
"6019",6019,8,7.875,6.69642857142857
"6020",6020,6,6.16666666666667,4.56666666666667
"6021",6021,6,5,2.8
"6022",6022,4,5,8.66666666666667
"6023",6023,5,4.6,5.3
"6024",6024,5,6.4,0.8
"6025",6025,4,5,4.66666666666667
"6026",6026,7,5.28571428571429,5.23809523809524
"6027",6027,4,5.25,0.916666666666667
"6028",6028,8,4.75,3.64285714285714
"6029",6029,6,6.66666666666667,6.26666666666667
"6030",6030,5,6.8,3.2
"6031",6031,7,4.85714285714286,2.80952380952381
"6032",6032,6,6.66666666666667,2.26666666666667
"6033",6033,6,6.5,3.9
"6034",6034,7,6.28571428571429,9.90476190476191
"6035",6035,3,7.33333333333333,0.333333333333333
"6036",6036,6,6.16666666666667,2.16666666666667
"6037",6037,9,5.88888888888889,5.61111111111111
"6038",6038,7,7.14285714285714,2.47619047619048
"6039",6039,6,6.5,3.1
"6040",6040,5,5.4,1.3
"6041",6041,6,4.5,1.9
"6042",6042,6,6.33333333333333,4.26666666666667
"6043",6043,8,6.5,8
"6044",6044,7,6.28571428571429,4.90476190476191
"6045",6045,5,6,1.5
"6046",6046,7,5.57142857142857,11.2857142857143
"6047",6047,8,6.5,1.14285714285714
"6048",6048,5,5.6,1.8
"6049",6049,8,6.5,2.57142857142857
"6050",6050,6,4.66666666666667,9.86666666666667
"6051",6051,9,6.33333333333333,1
"6052",6052,7,4.85714285714286,0.80952380952381
"6053",6053,8,4.875,4.125
"6054",6054,10,5.4,10.2666666666667
"6055",6055,6,6.5,7.1
"6056",6056,7,8,3.33333333333333
"6057",6057,4,5.5,1.66666666666667
"6058",6058,5,4.4,0.8
"6059",6059,7,5.14285714285714,4.14285714285714
"6060",6060,4,5,0.666666666666667
"6061",6061,8,5.75,7.07142857142857
"6062",6062,6,7.16666666666667,5.36666666666667
"6063",6063,6,7.16666666666667,7.76666666666667
"6064",6064,8,6.375,2.83928571428571
"6065",6065,8,6,4.28571428571429
"6066",6066,6,5.33333333333333,3.06666666666667
"6067",6067,10,6.8,3.95555555555556
"6068",6068,8,6.25,7.64285714285714
"6069",6069,4,5.5,1.66666666666667
"6070",6070,8,7.25,3.64285714285714
"6071",6071,9,6.33333333333333,8
"6072",6072,6,6.33333333333333,4.66666666666667
"6073",6073,5,5.4,6.3
"6074",6074,3,5.66666666666667,2.33333333333333
"6075",6075,5,5,9
"6076",6076,5,5.8,1.7
"6077",6077,6,4.16666666666667,4.16666666666667
"6078",6078,2,2.5,4.5
"6079",6079,7,4.71428571428571,1.9047619047619
"6080",6080,6,6.5,2.3
"6081",6081,6,5.33333333333333,3.06666666666667
"6082",6082,6,7.5,2.3
"6083",6083,4,6.25,6.91666666666667
"6084",6084,5,4.8,3.2
"6085",6085,6,5.33333333333333,8.66666666666667
"6086",6086,4,4.5,7
"6087",6087,5,5.4,4.3
"6088",6088,5,7.8,6.7
"6089",6089,5,6.2,8.7
"6090",6090,7,5.57142857142857,13.6190476190476
"6091",6091,7,5.57142857142857,9.28571428571429
"6092",6092,4,5.25,11.5833333333333
"6093",6093,7,6.28571428571429,3.9047619047619
"6094",6094,5,6,8.5
"6095",6095,9,5.33333333333333,5.75
"6096",6096,6,5.33333333333333,5.86666666666667
"6097",6097,5,6.2,4.7
"6098",6098,9,5.22222222222222,11.4444444444444
"6099",6099,4,8.25,16.9166666666667
"6100",6100,4,6.5,3.66666666666667
"6101",6101,8,7.375,3.41071428571429
"6102",6102,6,5,6.4
"6103",6103,4,7,2
"6104",6104,4,6.25,9.58333333333333
"6105",6105,7,4.42857142857143,2.95238095238095
"6106",6106,6,7.83333333333333,1.36666666666667
"6107",6107,6,7.5,5.9
"6108",6108,8,6.125,4.69642857142857
"6109",6109,4,6,2
"6110",6110,4,5.5,7
"6111",6111,4,6.25,4.25
"6112",6112,6,5.16666666666667,2.16666666666667
"6113",6113,5,5.8,1.7
"6114",6114,4,6.5,3.66666666666667
"6115",6115,8,6.375,7.125
"6116",6116,6,6,2.4
"6117",6117,6,5.33333333333333,7.06666666666667
"6118",6118,9,5.33333333333333,5.25
"6119",6119,6,5.66666666666667,3.06666666666667
"6120",6120,8,6,5.14285714285714
"6121",6121,9,6.22222222222222,9.69444444444444
"6122",6122,6,7.5,4.7
"6123",6123,7,6.14285714285714,1.80952380952381
"6124",6124,6,4.16666666666667,2.56666666666667
"6125",6125,9,5.11111111111111,3.61111111111111
"6126",6126,7,4.57142857142857,10.2857142857143
"6127",6127,6,7.83333333333333,6.96666666666667
"6128",6128,5,6.8,3.7
"6129",6129,6,8,3.2
"6130",6130,3,7,7
"6131",6131,7,6.14285714285714,2.47619047619048
"6132",6132,8,6.25,8.78571428571429
"6133",6133,5,5,4
"6134",6134,7,5,3.33333333333333
"6135",6135,7,4.42857142857143,8.28571428571429
"6136",6136,8,6.5,3.14285714285714
"6137",6137,10,6.2,8.4
"6138",6138,7,5.28571428571429,5.90476190476191
"6139",6139,6,6.33333333333333,15.4666666666667
"6140",6140,3,5.33333333333333,4.33333333333333
"6141",6141,5,6.8,1.7
"6142",6142,8,5.875,6.69642857142857
"6143",6143,4,4.25,2.25
"6144",6144,7,4.57142857142857,5.28571428571429
"6145",6145,5,6.6,11.3
"6146",6146,8,4.875,0.982142857142857
"6147",6147,7,5.42857142857143,2.28571428571429
"6148",6148,6,6.5,9.1
"6149",6149,5,6,1.5
"6150",6150,4,4.75,1.58333333333333
"6151",6151,6,6.66666666666667,5.46666666666667
"6152",6152,5,5.4,8.3
"6153",6153,7,5.85714285714286,2.80952380952381
"6154",6154,4,7.75,2.91666666666667
"6155",6155,6,5.83333333333333,2.16666666666667
"6156",6156,5,6.4,0.3
"6157",6157,5,5.2,4.7
"6158",6158,4,4.25,3.58333333333333
"6159",6159,6,7.66666666666667,7.86666666666667
"6160",6160,6,5.5,3.5
"6161",6161,6,6.16666666666667,2.16666666666667
"6162",6162,6,6.83333333333333,5.36666666666667
"6163",6163,5,7,8
"6164",6164,7,6.57142857142857,12.952380952381
"6165",6165,7,5.85714285714286,0.80952380952381
"6166",6166,9,5.44444444444444,7.02777777777778
"6167",6167,4,6.25,9.58333333333333
"6168",6168,7,6.14285714285714,3.14285714285714
"6169",6169,7,6.85714285714286,8.47619047619048
"6170",6170,8,5.375,3.41071428571429
"6171",6171,6,6.16666666666667,3.36666666666667
"6172",6172,7,7.14285714285714,8.80952380952381
"6173",6173,7,5.85714285714286,1.80952380952381
"6174",6174,5,6.2,9.2
"6175",6175,7,6.28571428571429,2.23809523809524
"6176",6176,7,8.14285714285714,6.47619047619048
"6177",6177,9,6.55555555555556,9.02777777777778
"6178",6178,5,7.2,4.7
"6179",6179,6,6.5,1.1
"6180",6180,9,5.33333333333333,5.5
"6181",6181,5,6.8,5.7
"6182",6182,4,5.25,4.91666666666667
"6183",6183,7,5.28571428571429,2.23809523809524
"6184",6184,6,6.5,2.3
"6185",6185,5,5.4,3.3
"6186",6186,4,4.75,6.25
"6187",6187,5,5.6,2.8
"6188",6188,6,5.16666666666667,4.56666666666667
"6189",6189,7,4.71428571428571,7.90476190476191
"6190",6190,8,5.5,5.42857142857143
"6191",6191,7,6.71428571428571,1.9047619047619
"6192",6192,8,4.625,7.69642857142857
"6193",6193,5,6.4,6.8
"6194",6194,9,6,7.75
"6195",6195,8,5.5,6
"6196",6196,6,5.5,2.3
"6197",6197,8,6,3.71428571428571
"6198",6198,7,6,5
"6199",6199,6,6.5,7.9
"6200",6200,4,7,3.33333333333333
"6201",6201,8,6.375,6.83928571428571
"6202",6202,6,6,5.6
"6203",6203,8,6.875,7.55357142857143
"6204",6204,6,4.83333333333333,3.76666666666667
"6205",6205,8,3.875,6.98214285714286
"6206",6206,5,6.2,12.7
"6207",6207,8,3.5,2
"6208",6208,9,5.22222222222222,6.44444444444444
"6209",6209,5,5.2,6.7
"6210",6210,7,7,4.33333333333333
"6211",6211,8,6.25,5.35714285714286
"6212",6212,6,5.5,6.7
"6213",6213,8,6.875,2.41071428571429
"6214",6214,7,6.85714285714286,5.14285714285714
"6215",6215,7,7,8.66666666666667
"6216",6216,8,5.625,8.83928571428571
"6217",6217,6,6,6.8
"6218",6218,7,5.85714285714286,4.80952380952381
"6219",6219,7,6,3.66666666666667
"6220",6220,6,6,1.6
"6221",6221,6,5.33333333333333,2.26666666666667
"6222",6222,3,6.33333333333333,4.33333333333333
"6223",6223,5,5.6,7.3
"6224",6224,5,5.2,3.7
"6225",6225,6,7,8.8
"6226",6226,6,5.16666666666667,8.16666666666667
"6227",6227,6,5.66666666666667,3.86666666666667
"6228",6228,6,8,3.2
"6229",6229,7,5.14285714285714,8.14285714285714
"6230",6230,6,5.16666666666667,4.56666666666667
"6231",6231,9,5.77777777777778,4.19444444444444
"6232",6232,7,7,6.33333333333333
"6233",6233,7,5.14285714285714,4.14285714285714
"6234",6234,7,7,9.66666666666667
"6235",6235,5,8.2,3.2
"6236",6236,4,5.25,0.25
"6237",6237,8,5.375,9.125
"6238",6238,5,6.2,3.2
"6239",6239,7,5.14285714285714,4.14285714285714
"6240",6240,6,6.16666666666667,4.96666666666667
"6241",6241,9,6.33333333333333,5.5
"6242",6242,3,4.33333333333333,0.333333333333333
"6243",6243,5,5.2,2.7
"6244",6244,5,5.2,11.7
"6245",6245,6,5.5,1.9
"6246",6246,4,7,3.33333333333333
"6247",6247,7,5,8
"6248",6248,7,5.71428571428571,9.90476190476191
"6249",6249,4,5.75,8.25
"6250",6250,7,6.14285714285714,3.80952380952381
"6251",6251,5,6.2,2.2
"6252",6252,8,5.75,2.78571428571429
"6253",6253,8,5.375,2.83928571428571
"6254",6254,7,5.71428571428571,3.9047619047619
"6255",6255,7,6.14285714285714,2.47619047619048
"6256",6256,6,5.66666666666667,9.86666666666667
"6257",6257,5,6.8,3.2
"6258",6258,7,6.42857142857143,0.952380952380952
"6259",6259,8,5.5,5.71428571428571
"6260",6260,8,5.125,4.98214285714286
"6261",6261,5,4.2,7.2
"6262",6262,4,6.25,0.25
"6263",6263,5,6,2.5
"6264",6264,9,6,10
"6265",6265,8,5,10.2857142857143
"6266",6266,5,5.8,4.7
"6267",6267,5,5,3.5
"6268",6268,8,6.25,2.21428571428571
"6269",6269,3,5.66666666666667,2.33333333333333
"6270",6270,9,4.55555555555556,3.77777777777778
"6271",6271,6,5.66666666666667,8.66666666666667
"6272",6272,8,6,3.14285714285714
"6273",6273,5,7.2,9.7
